module_postmerge	entrez_id	gene_symbol	corr_egs	module_number	module_size	hub	module
plum1	id_1277	id_COL1A1	0.617116442989921	29	33	FALSE	hPHH_29
plum1	id_54544	id_CRCT1	0.362753337201319	29	33	FALSE	hPHH_29
plum1	id_56944	id_OLFML3	0.505854246221098	29	33	FALSE	hPHH_29
plum1	id_7077	id_TIMP2	0.639948006274074	29	33	FALSE	hPHH_29
plum1	id_727936	id_GXYLT2	0.620825835245121	29	33	FALSE	hPHH_29
plum1	id_5947	id_RBP1	0.562974264512552	29	33	FALSE	hPHH_29
plum1	id_221393	id_ADGRF4	0.496731870631236	29	33	FALSE	hPHH_29
plum1	id_146227	id_BEAN1	0.519484374516215	29	33	FALSE	hPHH_29
plum1	id_81609	id_SNX27	0.414872877710412	29	33	FALSE	hPHH_29
plum1	id_241	id_ALOX5AP	0.429365889775871	29	33	FALSE	hPHH_29
firebrick3	id_100132464	id_FAM99B	0.491447616637751	30	32	FALSE	hPHH_30
firebrick3	id_80199	id_FUZ	0.587270074792581	30	32	FALSE	hPHH_30
firebrick3	id_84518	id_CNFN	0.438966862578508	30	32	FALSE	hPHH_30
firebrick3	id_171558	id_PTCRA	0.713802746479902	30	32	FALSE	hPHH_30
firebrick3	id_256158	id_HMCN2	0.708272388735506	30	32	FALSE	hPHH_30
firebrick3	id_26206	id_SPAG8	0.616136118961328	30	32	FALSE	hPHH_30
firebrick3	id_26251	id_KCNG2	0.654869464952573	30	32	FALSE	hPHH_30
firebrick3	id_89801	id_PPP1R3F	0.67967219568881	30	32	FALSE	hPHH_30
firebrick3	id_255061	id_TAC4	0.602923425845972	30	32	FALSE	hPHH_30
firebrick3	id_23162	id_MAPK8IP3	0.736199990515536	30	32	FALSE	hPHH_30
firebrick3	id_57593	id_EBF4	0.573759937787141	30	32	FALSE	hPHH_30
firebrick3	id_126306	id_JSRP1	0.690702699511573	30	32	FALSE	hPHH_30
firebrick3	id_284297	id_SSC5D	0.708290359279114	30	32	FALSE	hPHH_30
firebrick3	id_54905	id_CYP2W1	0.600069282784238	30	32	FALSE	hPHH_30
firebrick3	id_828	id_CAPS	0.733180231359724	30	32	FALSE	hPHH_30
firebrick3	id_114822	id_RHPN1	0.738179029452559	30	32	FALSE	hPHH_30
firebrick3	id_8425	id_LTBP4	0.642855115288353	30	32	FALSE	hPHH_30
firebrick3	id_752014	id_CEMP1	0.556463882498751	30	32	FALSE	hPHH_30
firebrick3	id_1674	id_DES	0.696986046609985	30	32	FALSE	hPHH_30
firebrick3	id_2740	id_GLP1R	0.669879185829374	30	32	FALSE	hPHH_30
firebrick3	id_57731	id_SPTBN4	0.764855418247016	30	32	TRUE	hPHH_30
firebrick3	id_3754	id_KCNF1	0.625901165860506	30	32	FALSE	hPHH_30
firebrick3	id_10290	id_SPEG	0.660093189562777	30	32	FALSE	hPHH_30
firebrick3	id_100131138	id_LINC01405	0.403214452254003	30	32	FALSE	hPHH_30
firebrick3	id_50943	id_FOXP3	0.707807035672347	30	32	FALSE	hPHH_30
firebrick3	id_374920	id_C19orf68	0.676796894287332	30	32	FALSE	hPHH_30
firebrick3	id_4145	id_MATK	0.643215811225413	30	32	FALSE	hPHH_30
firebrick3	id_388125	id_C2CD4B	0.628912524826892	30	32	FALSE	hPHH_30
firebrick3	id_6094	id_ROM1	0.50816719970999	30	32	FALSE	hPHH_30
firebrick3	id_2658	id_GDF2	0.654795836530148	30	32	FALSE	hPHH_30
firebrick3	id_5544	id_PRB3	0.346389145468852	30	32	FALSE	hPHH_30
firebrick3	id_6755	id_SSTR5	0.513600472448938	30	32	FALSE	hPHH_30
lightcyan1	id_347733	id_TUBB2B	0.62283693862047	31	31	FALSE	hPHH_31
lightcyan1	id_57523	id_NYNRIN	0.428334692871057	31	31	FALSE	hPHH_31
lightcyan1	id_6785	id_ELOVL4	0.691224753988315	31	31	FALSE	hPHH_31
lightcyan1	id_2983	id_GUCY1B3	0.642598205549697	31	31	FALSE	hPHH_31
lightcyan1	id_340542	id_BEX5	0.599946179449908	31	31	FALSE	hPHH_31
lightcyan1	id_10231	id_RCAN2	0.66742257336783	31	31	FALSE	hPHH_31
lightcyan1	id_4300	id_MLLT3	0.572136238766398	31	31	FALSE	hPHH_31
lightcyan1	id_7102	id_TSPAN7	0.485519408759675	31	31	FALSE	hPHH_31
lightcyan1	id_1040	id_CDS1	0.625095620360061	31	31	FALSE	hPHH_31
lightcyan1	id_3800	id_KIF5C	0.742974887981552	31	31	TRUE	hPHH_31
lightcyan1	id_10742	id_RAI2	0.483852866604697	31	31	FALSE	hPHH_31
lightcyan1	id_654790	id_PCP4L1	0.440601252447066	31	31	FALSE	hPHH_31
lightcyan1	id_23208	id_SYT11	0.610260885824893	31	31	FALSE	hPHH_31
lightcyan1	id_56967	id_C14orf132	0.525414930962393	31	31	FALSE	hPHH_31
lightcyan1	id_59342	id_SCPEP1	0.497194099381107	31	31	FALSE	hPHH_31
lightcyan1	id_54836	id_BSPRY	0.539612719422104	31	31	FALSE	hPHH_31
lightcyan1	id_10154	id_PLXNC1	0.49235745183934	31	31	FALSE	hPHH_31
lightcyan1	id_59084	id_ENPP5	0.71039033572501	31	31	FALSE	hPHH_31
lightcyan1	id_4065	id_LY75	0.358499348193586	31	31	FALSE	hPHH_31
lightcyan1	id_9970	id_NR1I3	0.519293152292787	31	31	FALSE	hPHH_31
lightcyan1	id_84866	id_TMEM25	0.584560457811579	31	31	FALSE	hPHH_31
lightcyan1	id_400954	id_EML6	0.522995824638837	31	31	FALSE	hPHH_31
lightcyan1	id_25837	id_RAB26	0.622451234354026	31	31	FALSE	hPHH_31
lightcyan1	id_376497	id_SLC27A1	0.427166508614737	31	31	FALSE	hPHH_31
lightcyan1	id_5164	id_PDK2	0.368304761349571	31	31	FALSE	hPHH_31
lightcyan1	id_1917	id_EEF1A2	0.484009522739863	31	31	FALSE	hPHH_31
lightcyan1	id_23305	id_ACSL6	0.478593832154239	31	31	FALSE	hPHH_31
lightcyan1	id_9508	id_ADAMTS3	0.411879294328605	31	31	FALSE	hPHH_31
lightcyan1	id_2534	id_FYN	0.426045645918296	31	31	FALSE	hPHH_31
lightcyan1	id_91775	id_NXPE3	0.440313411619517	31	31	FALSE	hPHH_31
lightcyan1	id_22873	id_DZIP1	0.529103344803959	31	31	FALSE	hPHH_31
floralwhite	id_84064	id_HDHD2	0.7853446981416	32	30	FALSE	hPHH_32
floralwhite	id_9200	id_HACD1	0.418012183287109	32	30	FALSE	hPHH_32
floralwhite	id_28982	id_FLVCR1	-0.355926309538612	32	30	FALSE	hPHH_32
floralwhite	id_3145	id_HMBS	0.781496717273623	32	30	FALSE	hPHH_32
floralwhite	id_2937	id_GSS	0.773943887760599	32	30	FALSE	hPHH_32
floralwhite	id_327	id_APEH	0.782203141462252	32	30	FALSE	hPHH_32
floralwhite	id_7260	id_TSSC1	0.755102120876124	32	30	FALSE	hPHH_32
floralwhite	id_79703	id_C11orf80	0.43455132309842	32	30	FALSE	hPHH_32
floralwhite	id_5096	id_PCCB	0.798303056684919	32	30	TRUE	hPHH_32
floralwhite	id_25839	id_COG4	0.599315252516075	32	30	FALSE	hPHH_32
floralwhite	id_64210	id_MMS19	0.567173327491718	32	30	FALSE	hPHH_32
floralwhite	id_79641	id_ROGDI	0.411948545308945	32	30	FALSE	hPHH_32
floralwhite	id_79087	id_ALG12	0.536748880954769	32	30	FALSE	hPHH_32
floralwhite	id_28976	id_ACAD9	0.760678287583881	32	30	FALSE	hPHH_32
floralwhite	id_10120	id_ACTR1B	0.768765595220053	32	30	FALSE	hPHH_32
floralwhite	id_9784	id_SNX17	0.772847352715713	32	30	FALSE	hPHH_32
floralwhite	id_8842	id_PROM1	-0.231212625454881	32	30	FALSE	hPHH_32
floralwhite	id_284106	id_CISD3	0.406262011378144	32	30	FALSE	hPHH_32
floralwhite	id_25996	id_REXO2	0.45809924771293	32	30	FALSE	hPHH_32
floralwhite	id_57474	id_ZNF490	-0.242987257520774	32	30	FALSE	hPHH_32
floralwhite	id_60509	id_AGBL5	0.31094953892008	32	30	FALSE	hPHH_32
floralwhite	id_10669	id_CGREF1	0.317803116825254	32	30	FALSE	hPHH_32
floralwhite	id_54973	id_INTS11	0.506817279615965	32	30	FALSE	hPHH_32
floralwhite	id_284370	id_ZNF615	-0.393566647566811	32	30	FALSE	hPHH_32
floralwhite	id_51102	id_MECR	0.52878187617656	32	30	FALSE	hPHH_32
floralwhite	id_92170	id_MTG1	0.646406979677412	32	30	FALSE	hPHH_32
floralwhite	id_115939	id_TSR3	0.513261460889044	32	30	FALSE	hPHH_32
floralwhite	id_91408	id_BTF3L4	-0.334748130730152	32	30	FALSE	hPHH_32
floralwhite	id_64978	id_MRPL38	0.49974764983882	32	30	FALSE	hPHH_32
floralwhite	id_24139	id_EML2	0.425966399818439	32	30	FALSE	hPHH_32
ivory	id_8625	id_RFXANK	0.547337832769965	33	30	FALSE	hPHH_33
ivory	id_10069	id_RWDD2B	0.787565233041027	33	30	FALSE	hPHH_33
ivory	id_51021	id_MRPS16	0.773667396257534	33	30	FALSE	hPHH_33
ivory	id_51103	id_NDUFAF1	0.294620418313255	33	30	FALSE	hPHH_33
ivory	id_84319	id_CMSS1	0.346514715762649	33	30	FALSE	hPHH_33
ivory	id_84303	id_CHCHD6	0.480903525706623	33	30	FALSE	hPHH_33
ivory	id_78988	id_MRPL57	0.838117241163658	33	30	FALSE	hPHH_33
ivory	id_100137047	id_JMJD7	0.536705754548633	33	30	FALSE	hPHH_33
ivory	id_5092	id_PCBD1	0.556120619829725	33	30	FALSE	hPHH_33
ivory	id_154791	id_FMC1	0.361177524722385	33	30	FALSE	hPHH_33
ivory	id_51650	id_MRPS33	0.861294686172983	33	30	TRUE	hPHH_33
ivory	id_152100	id_CMC1	0.577995601292643	33	30	FALSE	hPHH_33
ivory	id_79033	id_ERI3	0.443708049269283	33	30	FALSE	hPHH_33
ivory	id_57128	id_LYRM4	0.424056157058069	33	30	FALSE	hPHH_33
ivory	id_27247	id_NFU1	0.704119929318421	33	30	FALSE	hPHH_33
ivory	id_79058	id_ASPSCR1	0.467344692356624	33	30	FALSE	hPHH_33
ivory	id_5571	id_PRKAG1	0.656076181091867	33	30	FALSE	hPHH_33
ivory	id_1207	id_CLNS1A	0.6686781953384	33	30	FALSE	hPHH_33
ivory	id_151258	id_SLC38A11	-0.2482565264067	33	30	FALSE	hPHH_33
ivory	id_26298	id_EHF	-0.319314309971392	33	30	FALSE	hPHH_33
ivory	id_5269	id_SERPINB6	0.598715944828969	33	30	FALSE	hPHH_33
ivory	id_54960	id_GEMIN8	0.498474935669555	33	30	FALSE	hPHH_33
ivory	id_83443	id_SF3B5	0.678585452327604	33	30	FALSE	hPHH_33
ivory	id_79178	id_THTPA	0.516083993551338	33	30	FALSE	hPHH_33
ivory	id_55101	id_ATP5SL	0.466325448572223	33	30	FALSE	hPHH_33
ivory	id_10806	id_SDCCAG8	0.417595685801606	33	30	FALSE	hPHH_33
ivory	id_84277	id_DNAJC30	0.557577603129037	33	30	FALSE	hPHH_33
ivory	id_28952	id_CCDC22	0.53865736755124	33	30	FALSE	hPHH_33
ivory	id_92259	id_MRPS36	0.287019287088708	33	30	FALSE	hPHH_33
ivory	id_729991	id_BORCS8	0.67418551596228	33	30	FALSE	hPHH_33
bisque4	id_1050	id_CEBPA	0.782792612067782	34	29	FALSE	hPHH_34
bisque4	id_9569	id_GTF2IRD1	0.737999840197331	34	29	FALSE	hPHH_34
bisque4	id_56623	id_INPP5E	0.617898147149374	34	29	FALSE	hPHH_34
bisque4	id_9245	id_GCNT3	0.668379271270164	34	29	FALSE	hPHH_34
bisque4	id_162417	id_NAGS	0.637551254987559	34	29	FALSE	hPHH_34
bisque4	id_201931	id_TMEM192	0.537990587304438	34	29	FALSE	hPHH_34
bisque4	id_4055	id_LTBR	0.695498510823744	34	29	FALSE	hPHH_34
bisque4	id_9420	id_CYP7B1	-0.362926044225274	34	29	FALSE	hPHH_34
bisque4	id_1510	id_CTSE	-0.295912647723808	34	29	FALSE	hPHH_34
bisque4	id_137075	id_CLDN23	0.666693244912602	34	29	FALSE	hPHH_34
bisque4	id_84282	id_RNF135	0.686438154838005	34	29	FALSE	hPHH_34
bisque4	id_128989	id_TANGO2	0.684488891922985	34	29	FALSE	hPHH_34
bisque4	id_83439	id_TCF7L1	0.487568227348128	34	29	FALSE	hPHH_34
bisque4	id_4155	id_MBP	0.815980176476121	34	29	TRUE	hPHH_34
bisque4	id_11326	id_VSIG4	-0.238977260158825	34	29	FALSE	hPHH_34
bisque4	id_55916	id_NXT2	-0.463663251658528	34	29	FALSE	hPHH_34
bisque4	id_221545	id_C6orf136	0.6687553131274	34	29	FALSE	hPHH_34
bisque4	id_51337	id_THEM6	0.561670821810104	34	29	FALSE	hPHH_34
bisque4	id_83606	id_GUCD1	0.766427913210959	34	29	FALSE	hPHH_34
bisque4	id_84936	id_ZFYVE19	0.350910565051495	34	29	FALSE	hPHH_34
bisque4	id_274	id_BIN1	0.680070561532668	34	29	FALSE	hPHH_34
bisque4	id_90673	id_PPP1R3E	0.494665958726227	34	29	FALSE	hPHH_34
bisque4	id_5583	id_PRKCH	-0.361005404399601	34	29	FALSE	hPHH_34
bisque4	id_11030	id_RBPMS	0.356957846113311	34	29	FALSE	hPHH_34
bisque4	id_54716	id_SLC6A20	0.520764091492578	34	29	FALSE	hPHH_34
bisque4	id_353116	id_RILPL1	0.659778637496	34	29	FALSE	hPHH_34
bisque4	id_83852	id_SETDB2	0.555879148816127	34	29	FALSE	hPHH_34
bisque4	id_1845	id_DUSP3	0.531940641228817	34	29	FALSE	hPHH_34
bisque4	id_9120	id_SLC16A6	0.272707473720188	34	29	FALSE	hPHH_34
plum2	id_124402	id_UBALD1	0.733639761175161	35	29	FALSE	hPHH_35
plum2	id_8175	id_SF3A2	0.751529402692096	35	29	FALSE	hPHH_35
plum2	id_9513	id_FXR2	0.712157488753021	35	29	FALSE	hPHH_35
plum2	id_6829	id_SUPT5H	0.719599442376529	35	29	FALSE	hPHH_35
plum2	id_51136	id_RNFT1	-0.562944242465208	35	29	FALSE	hPHH_35
plum2	id_22870	id_PPP6R1	0.676090396675887	35	29	FALSE	hPHH_35
plum2	id_51157	id_ZNF580	0.619570722197076	35	29	FALSE	hPHH_35
plum2	id_7791	id_ZYX	0.757875661198774	35	29	FALSE	hPHH_35
plum2	id_29888	id_STRN4	0.764655983586067	35	29	FALSE	hPHH_35
plum2	id_8812	id_CCNK	0.589540520915778	35	29	FALSE	hPHH_35
plum2	id_5970	id_RELA	0.783395844795667	35	29	FALSE	hPHH_35
plum2	id_79155	id_TNIP2	0.650496100493429	35	29	FALSE	hPHH_35
plum2	id_4245	id_MGAT1	0.566684441704243	35	29	FALSE	hPHH_35
plum2	id_11047	id_ADRM1	0.723464452253295	35	29	FALSE	hPHH_35
plum2	id_83855	id_KLF16	0.68690019505653	35	29	FALSE	hPHH_35
plum2	id_25920	id_NELFB	0.611954632392389	35	29	FALSE	hPHH_35
plum2	id_9146	id_HGS	0.846876513603749	35	29	TRUE	hPHH_35
plum2	id_9275	id_BCL7B	0.661576759446791	35	29	FALSE	hPHH_35
plum2	id_57662	id_CAMSAP3	0.712943561079208	35	29	FALSE	hPHH_35
plum2	id_78994	id_PRR14	0.719814124602654	35	29	FALSE	hPHH_35
plum2	id_55658	id_RNF126	0.674630827503695	35	29	FALSE	hPHH_35
plum2	id_51586	id_MED15	0.584657170267984	35	29	FALSE	hPHH_35
plum2	id_64689	id_GORASP1	0.541656275764877	35	29	FALSE	hPHH_35
plum2	id_11135	id_CDC42EP1	0.603822501812753	35	29	FALSE	hPHH_35
plum2	id_84444	id_DOT1L	0.656765789140972	35	29	FALSE	hPHH_35
plum2	id_7536	id_SF1	0.684457590150076	35	29	FALSE	hPHH_35
plum2	id_58525	id_WIZ	0.674573795779706	35	29	FALSE	hPHH_35
plum2	id_90379	id_DCAF15	0.668023922687865	35	29	FALSE	hPHH_35
plum2	id_9261	id_MAPKAPK2	0.592687356612031	35	29	FALSE	hPHH_35
maroon	id_28981	id_IFT81	0.64436977203352	36	27	FALSE	hPHH_36
maroon	id_57531	id_HACE1	0.620307747488019	36	27	FALSE	hPHH_36
maroon	id_160418	id_TMTC3	0.754103947298359	36	27	FALSE	hPHH_36
maroon	id_51134	id_CEP83	0.665042144508449	36	27	FALSE	hPHH_36
maroon	id_54503	id_ZDHHC13	0.636543086445236	36	27	FALSE	hPHH_36
maroon	id_9653	id_HS2ST1	0.789874400682635	36	27	TRUE	hPHH_36
maroon	id_56254	id_RNF20	0.597990557250009	36	27	FALSE	hPHH_36
maroon	id_56890	id_MDM1	0.78768518756429	36	27	FALSE	hPHH_36
maroon	id_80184	id_CEP290	0.642606066509466	36	27	FALSE	hPHH_36
maroon	id_153396	id_TMEM161B	0.624434135136418	36	27	FALSE	hPHH_36
maroon	id_64149	id_C17orf75	0.637558866110272	36	27	FALSE	hPHH_36
maroon	id_1629	id_DBT	0.598769029552929	36	27	FALSE	hPHH_36
maroon	id_153364	id_MBLAC2	0.665662573008567	36	27	FALSE	hPHH_36
maroon	id_90025	id_UBE3D	0.633290600427596	36	27	FALSE	hPHH_36
maroon	id_55171	id_TBCCD1	0.640291779114289	36	27	FALSE	hPHH_36
maroon	id_25913	id_POT1	0.635952794242514	36	27	FALSE	hPHH_36
maroon	id_84100	id_ARL6	0.613242184944957	36	27	FALSE	hPHH_36
maroon	id_9117	id_SEC22C	0.516872482988575	36	27	FALSE	hPHH_36
maroon	id_22875	id_ENPP4	0.703485982943226	36	27	FALSE	hPHH_36
maroon	id_133015	id_PACRGL	0.778757690683117	36	27	FALSE	hPHH_36
maroon	id_10559	id_SLC35A1	0.583246913530834	36	27	FALSE	hPHH_36
maroon	id_55156	id_ARMC1	0.712424837916361	36	27	FALSE	hPHH_36
maroon	id_84240	id_ZCCHC9	0.534696138017248	36	27	FALSE	hPHH_36
maroon	id_200895	id_DHFR2	0.574166451273151	36	27	FALSE	hPHH_36
maroon	id_9364	id_RAB28	0.720727497275523	36	27	FALSE	hPHH_36
maroon	id_256356	id_GK5	0.713784148810126	36	27	FALSE	hPHH_36
maroon	id_84295	id_PHF6	0.612474570179395	36	27	FALSE	hPHH_36
thistle1	id_3017	id_HIST1H2BD	0.798532878245213	37	27	FALSE	hPHH_37
thistle1	id_1958	id_EGR1	0.470158046746902	37	27	FALSE	hPHH_37
thistle1	id_3008	id_HIST1H1E	0.648095909776181	37	27	FALSE	hPHH_37
thistle1	id_2353	id_FOS	0.553707427787319	37	27	FALSE	hPHH_37
thistle1	id_8349	id_HIST2H2BE	0.811028324442958	37	27	FALSE	hPHH_37
thistle1	id_8367	id_HIST1H4E	0.671269658654231	37	27	FALSE	hPHH_37
thistle1	id_3006	id_HIST1H1C	0.699265349172748	37	27	FALSE	hPHH_37
thistle1	id_3012	id_HIST1H2AE	0.860480651711628	37	27	FALSE	hPHH_37
thistle1	id_80726	id_KIAA1683	0.530469144528075	37	27	FALSE	hPHH_37
thistle1	id_8339	id_HIST1H2BG	0.890381081184389	37	27	TRUE	hPHH_37
thistle1	id_8344	id_HIST1H2BE	0.685645658637852	37	27	FALSE	hPHH_37
thistle1	id_8343	id_HIST1H2BF	0.820477416926197	37	27	FALSE	hPHH_37
thistle1	id_50650	id_ARHGEF3	0.458970741677875	37	27	FALSE	hPHH_37
thistle1	id_3010	id_HIST1H1T	0.628824972085471	37	27	FALSE	hPHH_37
thistle1	id_56155	id_TEX14	0.668420024099304	37	27	FALSE	hPHH_37
thistle1	id_8345	id_HIST1H2BH	0.803202401446857	37	27	FALSE	hPHH_37
thistle1	id_85236	id_HIST1H2BK	0.681380753981725	37	27	FALSE	hPHH_37
thistle1	id_8365	id_HIST1H4H	0.789941039578323	37	27	FALSE	hPHH_37
thistle1	id_8346	id_HIST1H2BI	0.744924648019251	37	27	FALSE	hPHH_37
thistle1	id_8360	id_HIST1H4D	0.483167256266635	37	27	FALSE	hPHH_37
thistle1	id_3018	id_HIST1H2BB	0.620087956018718	37	27	FALSE	hPHH_37
thistle1	id_8237	id_USP11	0.450542920499567	37	27	FALSE	hPHH_37
thistle1	id_253018	id_HCG27	0.402567697870328	37	27	FALSE	hPHH_37
thistle1	id_8817	id_FGF18	0.538522902624136	37	27	FALSE	hPHH_37
thistle1	id_8358	id_HIST1H3B	0.505086190789204	37	27	FALSE	hPHH_37
thistle1	id_8366	id_HIST1H4B	0.546949010727594	37	27	FALSE	hPHH_37
thistle1	id_10902	id_BRD8	0.441666421052909	37	27	FALSE	hPHH_37
antiquewhite2	id_3131	id_HLF	0.714154000402937	38	26	FALSE	hPHH_38
antiquewhite2	id_64881	id_PCDH20	0.345952276439866	38	26	FALSE	hPHH_38
antiquewhite2	id_570	id_BAAT	0.814317278009866	38	26	FALSE	hPHH_38
antiquewhite2	id_257629	id_ANKS4B	0.78903037941014	38	26	FALSE	hPHH_38
antiquewhite2	id_25924	id_MYRIP	0.747170818471579	38	26	FALSE	hPHH_38
antiquewhite2	id_55553	id_SOX6	0.740025283616659	38	26	FALSE	hPHH_38
antiquewhite2	id_10950	id_BTG3	-0.468211425421423	38	26	FALSE	hPHH_38
antiquewhite2	id_84988	id_PPP1R16A	0.764674117829031	38	26	FALSE	hPHH_38
antiquewhite2	id_152831	id_KLB	0.756934352219304	38	26	FALSE	hPHH_38
antiquewhite2	id_4638	id_MYLK	0.81504289168627	38	26	FALSE	hPHH_38
antiquewhite2	id_9971	id_NR1H4	0.799924221689329	38	26	FALSE	hPHH_38
antiquewhite2	id_9429	id_ABCG2	0.612331916136157	38	26	FALSE	hPHH_38
antiquewhite2	id_8611	id_PLPP1	0.676976383997343	38	26	FALSE	hPHH_38
antiquewhite2	id_8869	id_ST3GAL5	0.721918145930771	38	26	FALSE	hPHH_38
antiquewhite2	id_1124	id_CHN2	0.821332997196702	38	26	TRUE	hPHH_38
antiquewhite2	id_64981	id_MRPL34	0.692887136575372	38	26	FALSE	hPHH_38
antiquewhite2	id_8555	id_CDC14B	0.694505627990809	38	26	FALSE	hPHH_38
antiquewhite2	id_163747	id_LEXM	0.203395614492509	38	26	FALSE	hPHH_38
antiquewhite2	id_8887	id_TAX1BP1	0.427026811951545	38	26	FALSE	hPHH_38
antiquewhite2	id_8495	id_PPFIBP2	0.784636651617416	38	26	FALSE	hPHH_38
antiquewhite2	id_9681	id_DEPDC5	0.439604333893099	38	26	FALSE	hPHH_38
antiquewhite2	id_58496	id_LY6G5B	-0.322066412982069	38	26	FALSE	hPHH_38
antiquewhite2	id_57496	id_MKL2	0.53046843130323	38	26	FALSE	hPHH_38
antiquewhite2	id_5055	id_SERPINB2	-0.287925312620488	38	26	FALSE	hPHH_38
antiquewhite2	id_84937	id_ZNRF1	0.438551722169146	38	26	FALSE	hPHH_38
antiquewhite2	id_53343	id_NUDT9	0.507215711762846	38	26	FALSE	hPHH_38
bisque1	id_57213	id_SPRYD7	0.68396029563201	39	26	FALSE	hPHH_39
bisque1	id_115209	id_OMA1	0.794631327113001	39	26	TRUE	hPHH_39
bisque1	id_84142	id_FAM175A	0.696829506283619	39	26	FALSE	hPHH_39
bisque1	id_50862	id_RNF141	0.71892048100701	39	26	FALSE	hPHH_39
bisque1	id_8100	id_IFT88	0.686462229804856	39	26	FALSE	hPHH_39
bisque1	id_51626	id_DYNC2LI1	0.773781815075366	39	26	FALSE	hPHH_39
bisque1	id_10827	id_FAM114A2	0.753058911497235	39	26	FALSE	hPHH_39
bisque1	id_57017	id_COQ9	0.56878007199044	39	26	FALSE	hPHH_39
bisque1	id_1070	id_CETN3	0.671439741026304	39	26	FALSE	hPHH_39
bisque1	id_55014	id_STX17	0.624308664502588	39	26	FALSE	hPHH_39
bisque1	id_127018	id_LYPLAL1	0.685557165710624	39	26	FALSE	hPHH_39
bisque1	id_203427	id_SLC25A43	0.603653219774581	39	26	FALSE	hPHH_39
bisque1	id_123016	id_TTC8	0.712815599900107	39	26	FALSE	hPHH_39
bisque1	id_90624	id_LYRM7	0.777195183873287	39	26	FALSE	hPHH_39
bisque1	id_51360	id_MBTPS2	0.767366165125745	39	26	FALSE	hPHH_39
bisque1	id_57107	id_PDSS2	0.657189120555446	39	26	FALSE	hPHH_39
bisque1	id_112487	id_DTD2	0.750627510539974	39	26	FALSE	hPHH_39
bisque1	id_644873	id_LINC01184	0.471850548722176	39	26	FALSE	hPHH_39
bisque1	id_80227	id_PAAF1	0.586334369622992	39	26	FALSE	hPHH_39
bisque1	id_10651	id_MTX2	0.645217475072502	39	26	FALSE	hPHH_39
bisque1	id_55364	id_IMPACT	0.716902659954835	39	26	FALSE	hPHH_39
bisque1	id_5532	id_PPP3CB	0.564965030531862	39	26	FALSE	hPHH_39
bisque1	id_139322	id_APOOL	0.422862600572275	39	26	FALSE	hPHH_39
bisque1	id_84274	id_COQ5	0.655996632329079	39	26	FALSE	hPHH_39
bisque1	id_81790	id_RNF170	0.647666969657601	39	26	FALSE	hPHH_39
bisque1	id_81889	id_FAHD1	0.636115112786502	39	26	FALSE	hPHH_39
lavenderblush3	id_8470	id_SORBS2	0.812815800754738	40	26	FALSE	hPHH_40
lavenderblush3	id_3887	id_KRT81	-0.469991883981961	40	26	FALSE	hPHH_40
lavenderblush3	id_32	id_ACACB	0.819869826983643	40	26	TRUE	hPHH_40
lavenderblush3	id_10788	id_IQGAP2	0.793090847915161	40	26	FALSE	hPHH_40
lavenderblush3	id_338	id_APOB	0.704353809634069	40	26	FALSE	hPHH_40
lavenderblush3	id_5236	id_PGM1	0.816481397032552	40	26	FALSE	hPHH_40
lavenderblush3	id_4128	id_MAOA	0.795309858867138	40	26	FALSE	hPHH_40
lavenderblush3	id_94101	id_ORMDL1	-0.406863002035896	40	26	FALSE	hPHH_40
lavenderblush3	id_64093	id_SMOC1	0.567069914855959	40	26	FALSE	hPHH_40
lavenderblush3	id_4070	id_TACSTD2	0.388796805131626	40	26	FALSE	hPHH_40
lavenderblush3	id_9775	id_EIF4A3	-0.592742413937692	40	26	FALSE	hPHH_40
lavenderblush3	id_23236	id_PLCB1	0.3145887283752	40	26	FALSE	hPHH_40
lavenderblush3	id_10129	id_FRY	0.660563086200893	40	26	FALSE	hPHH_40
lavenderblush3	id_57224	id_NHSL1	0.527982502010131	40	26	FALSE	hPHH_40
lavenderblush3	id_6641	id_SNTB1	0.529544951049534	40	26	FALSE	hPHH_40
lavenderblush3	id_2246	id_FGF1	-0.164940366781661	40	26	FALSE	hPHH_40
lavenderblush3	id_3399	id_ID3	-0.464316297313833	40	26	FALSE	hPHH_40
lavenderblush3	id_1465	id_CSRP1	-0.464008340876587	40	26	FALSE	hPHH_40
lavenderblush3	id_5715	id_PSMD9	-0.348039595708659	40	26	FALSE	hPHH_40
lavenderblush3	id_136895	id_C7orf31	0.401690277935891	40	26	FALSE	hPHH_40
lavenderblush3	id_284325	id_C19orf54	0.323465614341114	40	26	FALSE	hPHH_40
lavenderblush3	id_51135	id_IRAK4	0.189149437402691	40	26	FALSE	hPHH_40
lavenderblush3	id_1191	id_CLU	-0.343026503659066	40	26	FALSE	hPHH_40
lavenderblush3	id_148189	id_LINC00662	-0.364114177964742	40	26	FALSE	hPHH_40
lavenderblush3	id_85379	id_KIAA1671	0.453198471435072	40	26	FALSE	hPHH_40
lavenderblush3	id_3141	id_HLCS	0.298785747727596	40	26	FALSE	hPHH_40
coral1	id_27063	id_ANKRD1	0.540857499357975	41	25	FALSE	hPHH_41
coral1	id_5205	id_ATP8B1	0.813774678636279	41	25	FALSE	hPHH_41
coral1	id_5570	id_PKIB	0.779805388777417	41	25	FALSE	hPHH_41
coral1	id_8740	id_TNFSF14	-0.482895139354526	41	25	FALSE	hPHH_41
